Year,Age,mx
1983,42,0.00326
1983,43,0.00361
1983,44,0.00377
1983,45,0.00421
1983,46,0.00468
1983,47,0.00522
1983,48,0.00601
1983,49,0.00625
1983,50,0.007
1983,51,0.00794
1983,52,0.00854
1983,53,0.00959
1983,54,0.0101
1983,55,0.01163
1983,56,0.01279
1983,57,0.01363
1983,58,0.0155
1983,59,0.01621
1983,60,0.01755
1983,61,0.01906
1983,62,0.02192
1983,63,0.0236
1983,64,0.02414
1983,65,0.02688
1983,66,0.02887
1983,67,0.03198
1983,68,0.03548
1983,69,0.03856
1983,70,0.04191
1983,71,0.04446
1983,72,0.04938
1983,73,0.05426
1983,74,0.05739
1983,75,0.06312
1983,76,0.06822
1983,77,0.0727
1983,78,0.07924
1983,79,0.08648
1983,80,0.09572
1983,81,0.10148
1983,82,0.11437
1983,83,0.12499
1983,84,0.13174
1983,85,0.14325
1983,86,0.15527
1983,87,0.17157
1983,88,0.17857
1983,89,0.19586
1983,90,0.21563
1983,91,0.2229
1983,92,0.24178
1983,93,0.26749
1983,94,0.2841
1983,95,0.29993
1983,96,0.31991
1983,97,0.34056
1983,98,0.36185
1983,99,0.38368
1983,100,0.406
1983,101,0.42871
1983,102,0.45173
1983,103,0.47496
1983,104,0.49829
1983,105,0.52163
1983,106,0.54488
1983,107,0.56794
1983,108,0.5907
1983,109,0.61308
1983,110+,0.63499
1984,0,0.01213
1984,1,0.00089
1984,2,0.00061
1984,3,0.00043
1984,4,0.00036
1984,5,0.00034
1984,6,0.00031
1984,7,0.00029
1984,8,0.0003
1984,9,0.00024
1984,10,0.00028
1984,11,0.00029
1984,12,0.00032
1984,13,0.00037
1984,14,0.00046
1984,15,0.00064
1984,16,0.0009
1984,17,0.00114
1984,18,0.00144
1984,19,0.00149
1984,20,0.00157
1984,21,0.00167
1984,22,0.00166
1984,23,0.00168
1984,24,0.00162
1984,25,0.00164
1984,26,0.00164
1984,27,0.00166
1984,28,0.00174
1984,29,0.0016
1984,30,0.00176
1984,31,0.00183
1984,32,0.00186
1984,33,0.00194
1984,34,0.00193
1984,35,0.00199
1984,36,0.00216
1984,37,0.00217
1984,38,0.00253
1984,39,0.00251
1984,40,0.00284
1984,41,0.00301
1984,42,0.0033
1984,43,0.00351
1984,44,0.00386
1984,45,0.00411
1984,46,0.00465
1984,47,0.00515
1984,48,0.00576
1984,49,0.00624
1984,50,0.00691
1984,51,0.00782
1984,52,0.00869
1984,53,0.00915
1984,54,0.00983
1984,55,0.01111
1984,56,0.01238
1984,57,0.01342
1984,58,0.0152
1984,59,0.0162
1984,60,0.01762
1984,61,0.01887
1984,62,0.02161
1984,63,0.02308
1984,64,0.02451
1984,65,0.02608
1984,66,0.02897
1984,67,0.03085
1984,68,0.03456
1984,69,0.03794
1984,70,0.04126
1984,71,0.04442
1984,72,0.04832
1984,73,0.05324
1984,74,0.05687
1984,75,0.06065
1984,76,0.06793
1984,77,0.07176
1984,78,0.07786
1984,79,0.08506
1984,80,0.09439
1984,81,0.10269
1984,82,0.10954
1984,83,0.12179
1984,84,0.13311
1984,85,0.14041
1984,86,0.15461
1984,87,0.16976
1984,88,0.18051
1984,89,0.19454
1984,90,0.2108
1984,91,0.2304
1984,92,0.24612
1984,93,0.26511
1984,94,0.28831
1984,95,0.30336
1984,96,0.324
1984,97,0.34534
1984,98,0.36733
1984,99,0.38988
1984,100,0.41291
1984,101,0.43633
1984,102,0.46004
1984,103,0.48393
1984,104,0.50789
1984,105,0.53181
1984,106,0.5556
1984,107,0.57912
1984,108,0.6023
1984,109,0.62502
1984,110+,0.64721
1985,0,0.01222
1985,1,0.00088
1985,2,0.00061
1985,3,0.00046
1985,4,0.00039
1985,5,0.00031
1985,6,0.00031
1985,7,0.00026
1985,8,0.00028
1985,9,0.00027
1985,10,0.00026
1985,11,0.00027
1985,12,0.00031
1985,13,0.0004
1985,14,0.00049
1985,15,0.00064
1985,16,0.00093
1985,17,0.00111
1985,18,0.00145
1985,19,0.0015
1985,20,0.0015
1985,21,0.00166
1985,22,0.00163
1985,23,0.00167
1985,24,0.00163
1985,25,0.00166
1985,26,0.00161
1985,27,0.00166
1985,28,0.0018
1985,29,0.00168
1985,30,0.00182
1985,31,0.00186
1985,32,0.00195
1985,33,0.00203
1985,34,0.002
1985,35,0.00214
1985,36,0.00227
1985,37,0.00243
1985,38,0.0025
1985,39,0.00251
1985,40,0.00278
1985,41,0.0031
1985,42,0.00343
1985,43,0.00356
1985,44,0.00383
1985,45,0.00427
1985,46,0.00468
1985,47,0.00501
1985,48,0.00586
1985,49,0.00601
1985,50,0.00683
1985,51,0.00775
1985,52,0.00846
1985,53,0.00923
1985,54,0.00975
1985,55,0.01133
1985,56,0.01199
1985,57,0.01326
1985,58,0.01543
1985,59,0.0159
1985,60,0.01788
1985,61,0.01909
1985,62,0.02128
1985,63,0.02257
1985,64,0.02415
1985,65,0.02704
1985,66,0.02826
1985,67,0.03073
1985,68,0.03382
1985,69,0.03704
1985,70,0.04156
1985,71,0.04464
1985,72,0.04908
1985,73,0.05268
1985,74,0.0565
1985,75,0.06142
1985,76,0.06626
1985,77,0.07302
1985,78,0.07891
1985,79,0.08511
1985,80,0.09588
1985,81,0.10309
1985,82,0.11262
1985,83,0.12187
1985,84,0.13484
1985,85,0.14516
1985,86,0.15394
1985,87,0.16864
1985,88,0.1882
1985,89,0.19976
1985,90,0.21391
1985,91,0.22914
1985,92,0.25816
1985,93,0.2732
1985,94,0.29375
1985,95,0.30808
1985,96,0.329
1985,97,0.35062
1985,98,0.37288
1985,99,0.39568
1985,100,0.41895
1985,101,0.44259
1985,102,0.46649
1985,103,0.49054
1985,104,0.51464
1985,105,0.53867
1985,106,0.56252
1985,107,0.58608
1985,108,0.60926
1985,109,0.63196
1985,110+,0.65408
1986,0,0.01173
1986,1,0.00087
1986,2,0.00061
1986,3,0.00048
1986,4,0.00038
1986,5,0.00031
1986,6,0.0003
1986,7,0.00026
1986,8,0.00026
1986,9,0.00025
1986,10,0.00025
1986,11,0.00028
1986,12,0.00035
1986,13,0.00037
1986,14,0.00055
1986,15,0.00071
1986,16,0.00104
1986,17,0.00125
1986,18,0.00158
1986,19,0.00157
1986,20,0.00171
1986,21,0.00176
1986,22,0.00171
1986,23,0.00171
1986,24,0.00172
1986,25,0.00171
1986,26,0.00171
1986,27,0.00177
1986,28,0.0019
1986,29,0.00187
1986,30,0.00203
1986,31,0.00204
1986,32,0.00209
1986,33,0.00227
1986,34,0.00222
1986,35,0.00237
1986,36,0.00244
1986,37,0.00248
1986,38,0.00277
1986,39,0.00256
1986,40,0.00285
1986,41,0.00308
1986,42,0.00349
1986,43,0.00361
1986,44,0.00383
1986,45,0.00427
1986,46,0.00469
1986,47,0.00492
1986,48,0.0056
1986,49,0.00586
1986,50,0.00681
1986,51,0.00744
1986,52,0.00834
1986,53,0.00889
1986,54,0.00969
1986,55,0.01082
1986,56,0.01184
1986,57,0.01263
1986,58,0.01482
1986,59,0.01544
1986,60,0.01718
1986,61,0.01875
1986,62,0.0212
1986,63,0.02199
1986,64,0.02371
1986,65,0.02649
1986,66,0.0282
1986,67,0.02977
1986,68,0.03375
1986,69,0.03583
1986,70,0.04029
1986,71,0.04424
1986,72,0.04918
1986,73,0.05226
1986,74,0.05466
1986,75,0.0601
1986,76,0.06656
1986,77,0.07065
1986,78,0.07801
1986,79,0.08368
1986,80,0.09471
1986,81,0.10251
1986,82,0.11083
1986,83,0.12096
1986,84,0.12891
1986,85,0.14318
1986,86,0.1554
1986,87,0.16571
1986,88,0.18219
1986,89,0.19633
1986,90,0.21569
1986,91,0.23002
1986,92,0.24979
1986,93,0.27451
1986,94,0.28375
1986,95,0.30397
1986,96,0.32468
1986,97,0.3461
1986,98,0.36816
1986,99,0.39079
1986,100,0.4139
1986,101,0.43739
1986,102,0.46116
1986,103,0.48512
1986,104,0.50914
1986,105,0.53312
1986,106,0.55695
1986,107,0.58052
1986,108,0.60373
1986,109,0.62648
1986,110+,0.64869
1987,0,0.01148
1987,1,0.00084
1987,2,0.0006
1987,3,0.00049
1987,4,0.00038
1987,5,0.00033
1987,6,0.00032
1987,7,0.00028
1987,8,0.00028
1987,9,0.00027
1987,10,0.00024
1987,11,0.0003
1987,12,0.00033
1987,13,0.00039
1987,14,0.00049
1987,15,0.00065
1987,16,0.00099
1987,17,0.0012
1987,18,0.0015
1987,19,0.00154
1987,20,0.00159
1987,21,0.00167
1987,22,0.00168
1987,23,0.00168
1987,24,0.00167
1987,25,0.00166
1987,26,0.00175
1987,27,0.00179
1987,28,0.00186
1987,29,0.00181
1987,30,0.00196
1987,31,0.00208
1987,32,0.00214
1987,33,0.00229
1987,34,0.00225
1987,35,0.00245
1987,36,0.00251
1987,37,0.0026
1987,38,0.00281
1987,39,0.00271
1987,40,0.00282
1987,41,0.00313
1987,42,0.00338
1987,43,0.00359
1987,44,0.00378
1987,45,0.00424
1987,46,0.00462
1987,47,0.00508
1987,48,0.00555
1987,49,0.00566
1987,50,0.00661
1987,51,0.00747
1987,52,0.00812
1987,53,0.009
1987,54,0.00962
1987,55,0.01075
1987,56,0.01139
1987,57,0.01261
1987,58,0.01433
1987,59,0.01524
1987,60,0.01707
1987,61,0.01867
1987,62,0.02077
1987,63,0.02196
1987,64,0.02298
1987,65,0.02585
1987,66,0.02787
1987,67,0.03007
1987,68,0.03284
1987,69,0.03515
1987,70,0.03825
1987,71,0.04267
1987,72,0.04854
1987,73,0.05224
1987,74,0.05506
1987,75,0.05791
1987,76,0.06508
1987,77,0.06981
1987,78,0.07712
1987,79,0.08382
1987,80,0.09293
1987,81,0.10176
1987,82,0.10954
1987,83,0.11853
1987,84,0.1287
1987,85,0.1398
1987,86,0.15566
1987,87,0.1702
1987,88,0.17987
1987,89,0.1921
1987,90,0.21251
1987,91,0.22635
1987,92,0.24585
1987,93,0.26438
1987,94,0.28944
1987,95,0.30532
1987,96,0.32644
1987,97,0.3483
1987,98,0.37081
1987,99,0.39389
1987,100,0.41746
1987,101,0.44142
1987,102,0.46565
1987,103,0.49004
1987,104,0.51448
1987,105,0.53885
1987,106,0.56304
1987,107,0.58693
1987,108,0.61042
1987,109,0.63341
1987,110+,0.6558
1988,0,0.01142
1988,1,0.00085
1988,2,0.0006
1988,3,0.00046
1988,4,0.00037
1988,5,0.00033
1988,6,0.00029
1988,7,0.00026
1988,8,0.00027
1988,9,0.00027
1988,10,0.00027
1988,11,0.00028
1988,12,0.0003
1988,13,0.00039
1988,14,0.00049
1988,15,0.00069
1988,16,0.00102
1988,17,0.00125
1988,18,0.00155
1988,19,0.00158
1988,20,0.00165
1988,21,0.00166
1988,22,0.0017
1988,23,0.00172
1988,24,0.00171
1988,25,0.00171
1988,26,0.00181
1988,27,0.00176
1988,28,0.00194
1988,29,0.00181
1988,30,0.00209
1988,31,0.00211
1988,32,0.00221
1988,33,0.00231
1988,34,0.00226
1988,35,0.00251
1988,36,0.00256
1988,37,0.00268
1988,38,0.00301
1988,39,0.00281
1988,40,0.00302
1988,41,0.00311
1988,42,0.00344
1988,43,0.00366
1988,44,0.00389
1988,45,0.00424
1988,46,0.00465
1988,47,0.00501
1988,48,0.00568
1988,49,0.00561
1988,50,0.0064
1988,51,0.00718
1988,52,0.00802
1988,53,0.00889
1988,54,0.00939
1988,55,0.01067
1988,56,0.01167
1988,57,0.01207
1988,58,0.01448
1988,59,0.01467
1988,60,0.01699
1988,61,0.01837
1988,62,0.02034
1988,63,0.02186
1988,64,0.02296
1988,65,0.0255
1988,66,0.02769
1988,67,0.02938
1988,68,0.0336
1988,69,0.03457
1988,70,0.03813
1988,71,0.04108
1988,72,0.04716
1988,73,0.05141
1988,74,0.05533
1988,75,0.05895
1988,76,0.06345
1988,77,0.0694
1988,78,0.07648
1988,79,0.0827
1988,80,0.09319
1988,81,0.10081
1988,82,0.11135
1988,83,0.11965
1988,84,0.13152
1988,85,0.14294
1988,86,0.15386
1988,87,0.17043
1988,88,0.18429
1988,89,0.19901
1988,90,0.21775
1988,91,0.23382
1988,92,0.25633
1988,93,0.27673
1988,94,0.29561
1988,95,0.31526
1988,96,0.33742
1988,97,0.36033
1988,98,0.38388
1988,99,0.408
1988,100,0.43257
1988,101,0.45747
1988,102,0.48259
1988,103,0.50779
1988,104,0.53296
1988,105,0.55796
1988,106,0.58267
1988,107,0.60697
1988,108,0.63075
1988,109,0.65391
1988,110+,0.67637
1989,0,0.01142
1989,1,0.00084
1989,2,0.00055
1989,3,0.00044
1989,4,0.00037
1989,5,0.00028
1989,6,0.00027
1989,7,0.00027
1989,8,0.00028
1989,9,0.00027
1989,10,0.00024
1989,11,0.00028
1989,12,0.00033
1989,13,0.00039
1989,14,0.00048
1989,15,0.00066
1989,16,0.00099
1989,17,0.00124
1989,18,0.00153
1989,19,0.00153
1989,20,0.00149
1989,21,0.00159
1989,22,0.00162
1989,23,0.00168
1989,24,0.00173
1989,25,0.00173
1989,26,0.00177
1989,27,0.00188
1989,28,0.00197
1989,29,0.00186
1989,30,0.00198
1989,31,0.00212
1989,32,0.00233
1989,33,0.0024
1989,34,0.00242
1989,35,0.00257
1989,36,0.00269
1989,37,0.00277
1989,38,0.00308
1989,39,0.00282
1989,40,0.00305
1989,41,0.00324
1989,42,0.00338
1989,43,0.00376
1989,44,0.00382
1989,45,0.00426
1989,46,0.00458
1989,47,0.00503
1989,48,0.00569
1989,49,0.00557
1989,50,0.00637
1989,51,0.00698
1989,52,0.00777
1989,53,0.00851
1989,54,0.00925
1989,55,0.01031
1989,56,0.01135
1989,57,0.01203
1989,58,0.014
1989,59,0.0147
1989,60,0.01595
1989,61,0.01782
1989,62,0.01977
1989,63,0.02133
1989,64,0.02245
1989,65,0.02488
1989,66,0.02649
1989,67,0.02853
1989,68,0.03231
1989,69,0.03418
1989,70,0.0368
1989,71,0.04009
1989,72,0.045
1989,73,0.04838
1989,74,0.05358
1989,75,0.05695
1989,76,0.06235
1989,77,0.06668
1989,78,0.07276
1989,79,0.07996
1989,80,0.08933
1989,81,0.09851
1989,82,0.10657
1989,83,0.11682
1989,84,0.12699
1989,85,0.13686
1989,86,0.14792
1989,87,0.16208
1989,88,0.17755
1989,89,0.19391
1989,90,0.20695
1989,91,0.22412
1989,92,0.2447
1989,93,0.26465
1989,94,0.28354
1989,95,0.30368
1989,96,0.3252
1989,97,0.34747
1989,98,0.37043
1989,99,0.394
1989,100,0.41807
1989,101,0.44253
1989,102,0.46728
1989,103,0.49219
1989,104,0.51714
1989,105,0.542
1989,106,0.56666
1989,107,0.59099
1989,108,0.61488
1989,109,0.63823
1989,110+,0.66095
1990,0,0.01086
1990,1,0.0008
1990,2,0.00054
1990,3,0.00041
1990,4,0.00034
1990,5,0.00029
1990,6,0.00027
1990,7,0.00025
1990,8,0.00025
1990,9,0.00022
1990,10,0.00022
1990,11,0.00022
1990,12,0.00028
1990,13,0.00034
1990,14,0.00052
1990,15,0.00069
1990,16,0.00104
1990,17,0.00133
1990,18,0.00166
1990,19,0.0016
1990,20,0.00159
1990,21,0.00165
1990,22,0.00172
1990,23,0.00171
1990,24,0.00165
1990,25,0.00176
1990,26,0.00176
1990,27,0.00185
1990,28,0.00196
1990,29,0.00193
1990,30,0.00204
1990,31,0.00211
1990,32,0.00226
1990,33,0.00234
1990,34,0.00235
1990,35,0.00259
1990,36,0.00266
1990,37,0.00281
1990,38,0.00304
1990,39,0.00287
1990,40,0.00308
1990,41,0.00321
1990,42,0.00347
1990,43,0.00356
1990,44,0.00379
1990,45,0.00413
1990,46,0.00455
1990,47,0.00484
1990,48,0.00556
1990,49,0.00552
1990,50,0.00619
1990,51,0.00689
1990,52,0.00766
1990,53,0.00805
1990,54,0.00894
1990,55,0.01011
1990,56,0.01078
1990,57,0.0118
1990,58,0.0139
1990,59,0.01384
1990,60,0.01577
1990,61,0.01701
1990,62,0.01949
1990,63,0.02077
1990,64,0.02201
1990,65,0.02479
1990,66,0.02638
1990,67,0.02785
1990,68,0.0313
1990,69,0.03311
1990,70,0.03663
1990,71,0.03858
1990,72,0.0433
1990,73,0.04771
1990,74,0.05136
1990,75,0.05528
1990,76,0.06155
1990,77,0.06705
1990,78,0.07006
1990,79,0.07777
1990,80,0.08907
1990,81,0.09669
1990,82,0.10457
1990,83,0.11448
1990,84,0.12383
1990,85,0.13388
1990,86,0.1482
1990,87,0.15849
1990,88,0.17238
1990,89,0.18929
1990,90,0.20677
1990,91,0.22113
1990,92,0.24054
1990,93,0.266
1990,94,0.28342
1990,95,0.29798
1990,96,0.31911
1990,97,0.341
1990,98,0.3636
1990,99,0.38682
1990,100,0.41056
1990,101,0.43472
1990,102,0.4592
1990,103,0.48388
1990,104,0.50863
1990,105,0.53335
1990,106,0.5579
1990,107,0.58217
1990,108,0.60605
1990,109,0.62944
1990,110+,0.65223
1991,0,0.01037
1991,1,0.00078
1991,2,0.00053
1991,3,0.00043
1991,4,0.00033
1991,5,0.0003
1991,6,0.00025
1991,7,0.00023
1991,8,0.00023
1991,9,0.00022
1991,10,0.00024
1991,11,0.00026
1991,12,0.00026
1991,13,0.00038
1991,14,0.00052
1991,15,0.0007
1991,16,0.00107
1991,17,0.00129
1991,18,0.00166
1991,19,0.00161
1991,20,0.00162
1991,21,0.00169
1991,22,0.0017
1991,23,0.00167
1991,24,0.00158
1991,25,0.00168
1991,26,0.00173
1991,27,0.00185
1991,28,0.00192
1991,29,0.00185
1991,30,0.00201
1991,31,0.00216
1991,32,0.00221
1991,33,0.00235
1991,34,0.00239
1991,35,0.00251
1991,36,0.00272
1991,37,0.00283
1991,38,0.00305
1991,39,0.00292
1991,40,0.00318
1991,41,0.00337
1991,42,0.00352
1991,43,0.0036
1991,44,0.00371
1991,45,0.00417
1991,46,0.0046
1991,47,0.00488
1991,48,0.00553
1991,49,0.00553
1991,50,0.00616
1991,51,0.00669
1991,52,0.00744
1991,53,0.00793
1991,54,0.0086
1991,55,0.00975
1991,56,0.01083
1991,57,0.01155
1991,58,0.01329
1991,59,0.01394
1991,60,0.0155
1991,61,0.01714
1991,62,0.01845
1991,63,0.02011
1991,64,0.02199
1991,65,0.02392
1991,66,0.02595
1991,67,0.02804
1991,68,0.03025
1991,69,0.03295
1991,70,0.03556
1991,71,0.03948
1991,72,0.0413
1991,73,0.04732
1991,74,0.05017
1991,75,0.05449
1991,76,0.05935
1991,77,0.06571
1991,78,0.06948
1991,79,0.07449
1991,80,0.08765
1991,81,0.09496
1991,82,0.10335
1991,83,0.11499
1991,84,0.12433
1991,85,0.1358
1991,86,0.14575
1991,87,0.15875
1991,88,0.1709
1991,89,0.18658
1991,90,0.20433
1991,91,0.22382
1991,92,0.23676
1991,93,0.25785
1991,94,0.28155
1991,95,0.29908
1991,96,0.3205
1991,97,0.34271
1991,98,0.36563
1991,99,0.38918
1991,100,0.41325
1991,101,0.43774
1991,102,0.46255
1991,103,0.48753
1991,104,0.51259
1991,105,0.53757
1991,106,0.56237
1991,107,0.58687
1991,108,0.61094
1991,109,0.63448
1991,110+,0.65739
1992,0,0.00967
1992,1,0.00071
1992,2,0.00051
1992,3,0.00039
1992,4,0.00031
1992,5,0.00027
1992,6,0.00023
1992,7,0.00022
1992,8,0.00024
1992,9,0.00022
1992,10,0.00021
1992,11,0.00023
1992,12,0.00028
1992,13,0.00035
1992,14,0.00048
1992,15,0.00071
1992,16,0.00104
1992,17,0.00124
1992,18,0.0015
1992,19,0.00155
1992,20,0.00154
1992,21,0.00166
1992,22,0.00162
1992,23,0.00157
1992,24,0.00153
1992,25,0.00158
1992,26,0.00166
1992,27,0.00176
1992,28,0.0019
1992,29,0.00184
1992,30,0.002
1992,31,0.00212
1992,32,0.0022
1992,33,0.00237
1992,34,0.00239
1992,35,0.0026
1992,36,0.00266
1992,37,0.00273
1992,38,0.00316
1992,39,0.00299
1992,40,0.00325
1992,41,0.00348
1992,42,0.00362
1992,43,0.00381
1992,44,0.00384
1992,45,0.00404
1992,46,0.0047
1992,47,0.00491
1992,48,0.00544
1992,49,0.00549
1992,50,0.00604
1992,51,0.00669
1992,52,0.00731
1992,53,0.00786
1992,54,0.00839
1992,55,0.00952
1992,56,0.01036
1992,57,0.01124
1992,58,0.01309
1992,59,0.01346
1992,60,0.01536
1992,61,0.01641
1992,62,0.01821
1992,63,0.01943
1992,64,0.02108
1992,65,0.02349
1992,66,0.02512
1992,67,0.02751
1992,68,0.03078
1992,69,0.03187
1992,70,0.03472
1992,71,0.03815
1992,72,0.041
1992,73,0.04467
1992,74,0.04967
1992,75,0.0527
1992,76,0.05724
1992,77,0.06335
1992,78,0.06852
1992,79,0.07439
1992,80,0.08409
1992,81,0.09339
1992,82,0.10336
1992,83,0.11026
1992,84,0.12153
1992,85,0.13305
1992,86,0.14354
1992,87,0.15574
1992,88,0.17201
1992,89,0.1859
1992,90,0.20199
1992,91,0.2166
1992,92,0.24157
1992,93,0.26581
1992,94,0.28372
1992,95,0.30036
1992,96,0.32239
1992,97,0.34524
1992,98,0.36883
1992,99,0.39306
1992,100,0.41783
1992,101,0.44302
1992,102,0.46851
1992,103,0.49416
1992,104,0.51985
1992,105,0.54543
1992,106,0.57077
1992,107,0.59575
1992,108,0.62024
1992,109,0.64413
1992,110+,0.66732
1993,0,0.0095
1993,1,0.00072
1993,2,0.00052
1993,3,0.00042
1993,4,0.00032
1993,5,0.00024
1993,6,0.00026
1993,7,0.00023
1993,8,0.00023
1993,9,0.00019
1993,10,0.00021
1993,11,0.00022
1993,12,0.00027
1993,13,0.00036
1993,14,0.00052
1993,15,0.00071
1993,16,0.00107
1993,17,0.00126
1993,18,0.00157
1993,19,0.00162
1993,20,0.0016
1993,21,0.00169
1993,22,0.00164
1993,23,0.00166
1993,24,0.00156
1993,25,0.00158
1993,26,0.00163
1993,27,0.00172
1993,28,0.00193
1993,29,0.00191
1993,30,0.00207
1993,31,0.00218
1993,32,0.00232
1993,33,0.00245
1993,34,0.00246
1993,35,0.00254
1993,36,0.00282
1993,37,0.0029
1993,38,0.00315
1993,39,0.00309
1993,40,0.00332
1993,41,0.00362
1993,42,0.00374
1993,43,0.00402
1993,44,0.00393
1993,45,0.00418
1993,46,0.00448
1993,47,0.00502
1993,48,0.00537
1993,49,0.00548
1993,50,0.00614
1993,51,0.00677
1993,52,0.00737
1993,53,0.00798
1993,54,0.00846
1993,55,0.00943
1993,56,0.01037
1993,57,0.01122
1993,58,0.01313
1993,59,0.01348
1993,60,0.01513
1993,61,0.01681
1993,62,0.01823
1993,63,0.01946
1993,64,0.02082
1993,65,0.02338
1993,66,0.02512
1993,67,0.02744
1993,68,0.03101
1993,69,0.03272
1993,70,0.03502
1993,71,0.03836
1993,72,0.04088
1993,73,0.04591
1993,74,0.04848
1993,75,0.05357
1993,76,0.05848
1993,77,0.06332
1993,78,0.06947
1993,79,0.07539
1993,80,0.08762
1993,81,0.09514
1993,82,0.10486
1993,83,0.11451
1993,84,0.12396
1993,85,0.13719
1993,86,0.14896
1993,87,0.16301
1993,88,0.17661
1993,89,0.19597
1993,90,0.20798
1993,91,0.2224
1993,92,0.24855
1993,93,0.27545
1993,94,0.29519
1993,95,0.31147
1993,96,0.33429
1993,97,0.3579
1993,98,0.38223
1993,99,0.40716
1993,100,0.43258
1993,101,0.45836
1993,102,0.48436
1993,103,0.51045
1993,104,0.53648
1993,105,0.56231
1993,106,0.58782
1993,107,0.61285
1993,108,0.63731
1993,109,0.66107
1993,110+,0.68405
1994,0,0.00907
1994,1,0.0007
1994,2,0.0005
1994,3,0.00039
1994,4,0.00031
1994,5,0.00026
1994,6,0.00024
1994,7,0.0002
1994,8,0.00022
1994,9,0.0002
1994,10,0.00022
1994,11,0.00022
1994,12,0.00027
1994,13,0.00035
1994,14,0.00049
1994,15,0.00072
1994,16,0.00104
1994,17,0.0013
1994,18,0.00156
1994,19,0.00164
1994,20,0.0016
1994,21,0.0017
1994,22,0.00162
1994,23,0.00159
1994,24,0.00157
1994,25,0.00153
1994,26,0.00163
1994,27,0.00165
1994,28,0.0019
1994,29,0.00188
1994,30,0.00204
1994,31,0.0022
1994,32,0.00233
1994,33,0.00246
1994,34,0.00249
1994,35,0.00261
1994,36,0.00269
1994,37,0.00296
1994,38,0.00316
1994,39,0.00317
1994,40,0.00339
1994,41,0.00365
1994,42,0.00387
1994,43,0.00396
1994,44,0.0041
1994,45,0.00434
1994,46,0.0046
1994,47,0.00481
1994,48,0.00542
1994,49,0.00543
1994,50,0.00608
1994,51,0.00669
1994,52,0.00735
1994,53,0.00806
1994,54,0.00854
1994,55,0.00931
1994,56,0.00997
1994,57,0.011
1994,58,0.01243
1994,59,0.01312
1994,60,0.01494
1994,61,0.01623
1994,62,0.01815
1994,63,0.01896
1994,64,0.02084
1994,65,0.02215
1994,66,0.02468
1994,67,0.02681
1994,68,0.02952
1994,69,0.03239
1994,70,0.0348
1994,71,0.03753
1994,72,0.0404
1994,73,0.04394
1994,74,0.04788
1994,75,0.05094
1994,76,0.0574
1994,77,0.0612
1994,78,0.0668
1994,79,0.07316
1994,80,0.08558
1994,81,0.09303
1994,82,0.10131
1994,83,0.11295
1994,84,0.12341
1994,85,0.13543
1994,86,0.14835
1994,87,0.1595
1994,88,0.17516
1994,89,0.18985
1994,90,0.20984
1994,91,0.22545
1994,92,0.24701
1994,93,0.2654
1994,94,0.29434
1994,95,0.31019
1994,96,0.33322
1994,97,0.35708
1994,98,0.38167
1994,99,0.40689
1994,100,0.4326
1994,101,0.45868
1994,102,0.48499
1994,103,0.51139
1994,104,0.53772
1994,105,0.56384
1994,106,0.58961
1994,107,0.6149
1994,108,0.63958
1994,109,0.66355
1994,110+,0.68671
1995,0,0.00858
1995,1,0.00069
1995,2,0.00047
1995,3,0.00035
1995,4,0.00029
1995,5,0.00024
1995,6,0.00022
1995,7,0.00021
1995,8,0.00023
1995,9,0.00021
1995,10,0.0002
1995,11,0.00023
1995,12,0.00027
1995,13,0.00034
1995,14,0.0005
1995,15,0.00065
1995,16,0.001
1995,17,0.00122
1995,18,0.00148
1995,19,0.00155
1995,20,0.00155
1995,21,0.00165
1995,22,0.00161
1995,23,0.00158
1995,24,0.00152
1995,25,0.00149
1995,26,0.00158
1995,27,0.00163
1995,28,0.0018
1995,29,0.00186
1995,30,0.00199
1995,31,0.00221
1995,32,0.00225
1995,33,0.00234
1995,34,0.00247
1995,35,0.00254
1995,36,0.00275
1995,37,0.00289
1995,38,0.00314
1995,39,0.00318
1995,40,0.0033
1995,41,0.00367
1995,42,0.00387
1995,43,0.00406
1995,44,0.0041
1995,45,0.00438
1995,46,0.00467
1995,47,0.00496
1995,48,0.00525
1995,49,0.00548
1995,50,0.00597
1995,51,0.0067
1995,52,0.0071
1995,53,0.00802
1995,54,0.00832
1995,55,0.00911
1995,56,0.01006
1995,57,0.01086
1995,58,0.01198
1995,59,0.01294
1995,60,0.01458
1995,61,0.01624
1995,62,0.01752
1995,63,0.01884
1995,64,0.02016
1995,65,0.02195
1995,66,0.02367
1995,67,0.02611
1995,68,0.02893
1995,69,0.0317
1995,70,0.03455
1995,71,0.03759
1995,72,0.0398
1995,73,0.04349
1995,74,0.04705
1995,75,0.05182
1995,76,0.05509
1995,77,0.06213
1995,78,0.06658
1995,79,0.0717
1995,80,0.08477
1995,81,0.09191
1995,82,0.10207
1995,83,0.11109
1995,84,0.1226
1995,85,0.1346
1995,86,0.14902
1995,87,0.16144
1995,88,0.17558
1995,89,0.19242
1995,90,0.2087
1995,91,0.22775
1995,92,0.25014
1995,93,0.27761
1995,94,0.29016
1995,95,0.31432
1995,96,0.33797
1995,97,0.36246
1995,98,0.38768
1995,99,0.41352
1995,100,0.43984
1995,101,0.46651
1995,102,0.49337
1995,103,0.52027
1995,104,0.54705
1995,105,0.57356
1995,106,0.59966
1995,107,0.6252
1995,108,0.65006
